company_id,company_name,headquarters_country,headquarters_city,founded_year,employee_count,annual_revenue_usd,rpa_platform,cloud_support,ai_integration,process_mining_support,low_code_support,market_share_percent,customer_count,industry_focus,website,global_region
CMP03833,Evolution Systems,United States,Phoenix,2010,170,65896455,Softomotive,Yes,Yes,Yes,Yes,0.003,70,Automotive,https://www.evolutionsystems.com,North America
CMP03834,CyberLab,United Kingdom,Birmingham,2017,89,13959839,EdgeVerve AssistEdge,Partial,Yes,No,Yes,0.004,71,Transportation & Logistics,https://www.cyberlab.com,Europe
CMP03835,GridCore,United States,Austin,2018,197,24292777,Softomotive,Yes,Partial,Yes,Yes,0.007,309,Education,https://www.gridcore.com,North America
CMP03836,Evolution BotForge,United Kingdom,Birmingham,2004,43,7561504,Softomotive,Partial,Yes,Yes,No,0.082,5,Technology & IT Services,https://www.evolutionbotforge.com,Europe
CMP03837,Elite Works,China,Chengdu,2010,5,1000000,NICE Robotic Automation,Yes,Yes,Yes,Yes,0.017,32,Transportation & Logistics,https://www.eliteworks.com,Asia-Pacific
CMP03838,NPLabs,Canada,Mississauga,2012,13,1095653,Winautomation,Yes,No,Yes,No,0.006,47,Banking & Financial Services,https://www.nplabs.com,North America
CMP03839,Pinnacle Dynamics,Spain,Seville,2014,55,4516660,EdgeVerve AssistEdge,Yes,Yes,Yes,No,0.023,32,Telecommunications,https://www.pinnacledynamics.com,Europe
CMP03840,Proactive Mind16,United States,Seattle,1995,274,77778408,Jidoka RPA,Partial,Yes,Yes,No,0.005,240,Energy & Utilities,https://www.proactivemind16.com,North America
CMP03841,IMLabs,United Arab Emirates,Sharjah,2018,31,2504617,AutomationEdge,Yes,Partial,Yes,Yes,0.01,36,Media & Entertainment,https://www.imlabs.com,Middle East
CMP03842,CRAI,Malaysia,Johor Bahru,2017,11,1000000,HelpSystems Automate,Yes,Partial,No,No,0.018,8,Chemical & Materials,https://www.crai.com,Asia-Pacific
CMP03843,Catalyst Technologies32,Ireland,Dublin,2020,56,4410366,Wipro HOLMES,Yes,Yes,Yes,Yes,0.002,2,Insurance,https://www.catalysttechnologies32.com,Europe
CMP03844,AlphaDock11,Mexico,Puebla,2011,41,8859089,VisualCron,Yes,Partial,Yes,Yes,0.004,12,Legal Services,https://www.alphadock11.com,North America
CMP03845,Matrix BotLogic,United Kingdom,Manchester,2002,347,244825496,EdgeVerve AssistEdge,Yes,Yes,Yes,Yes,0.252,884,Nonprofit & NGO,https://www.matrixbotlogic.com,Europe
CMP03846,Omnis AutoDynamics57,Malaysia,Penang,2001,129,74021004,Softomotive,Yes,Partial,Yes,No,0.01,149,Banking & Financial Services,https://www.omnisautodynamics57.com,Asia-Pacific
CMP03847,Core Automation89,United Kingdom,Cambridge,2004,323,194022567,AntWorks,Yes,Partial,Yes,Yes,0.011,1099,Telecommunications,https://www.coreautomation89.com,Europe
CMP03848,SCLabs,Spain,Madrid,2018,49,3807135,AutomationEdge,Yes,Yes,No,Yes,0.002,17,Banking & Financial Services,https://www.sclabs.com,Europe
CMP03849,TechPort65,United Kingdom,London,2008,40,10763632,RoboTask,Yes,Yes,Yes,No,0.021,312,Media & Entertainment,https://www.techport65.com,Europe
CMP03850,MGDTech,Ireland,Dublin,2022,26,2125909,VisualCron,Yes,Yes,Yes,Yes,0.002,18,Mining & Metals,https://www.mgdtech.com,Europe
CMP03851,MDELabs,Israel,Jerusalem,2018,86,15110994,Jacada,No,No,Yes,Yes,0.002,317,Technology & IT Services,https://www.mdelabs.com,Middle East
CMP03852,Crest Automation9,Germany,Stuttgart,1985,807,961918971,Cognizant RPA,Yes,Yes,No,No,0.017,750,Technology & IT Services,https://www.crestautomation9.com,Europe
CMP03853,ForgeSync,India,Mumbai,2020,47,6573259,OpenBots,Yes,Yes,Yes,No,0.004,21,Legal Services,https://www.forgesync.com,Asia-Pacific
CMP03854,AAMAI,China,Guangzhou,2018,7,1030085,Blue Prism (SS&C),Yes,Partial,Yes,Yes,0.005,8,Banking & Financial Services,https://www.aamai.com,Asia-Pacific
CMP03855,OmegaCore,United States,Chicago,2012,66,10482699,HelpSystems Automate,Yes,Yes,Yes,No,0.031,457,Chemical & Materials,https://www.omegacore.com,North America
CMP03856,Vortex AutoBrain74,Netherlands,Amsterdam,2020,131,50816804,Hansight RPA,No,No,No,Yes,0.155,204,Aerospace & Defense,https://www.vortexautobrain74.com,Europe
CMP03857,Global Nexus32,United Kingdom,Birmingham,2018,47,5182762,Winautomation,Yes,Yes,No,No,0.036,11,Healthcare & Pharmaceuticals,https://www.globalnexus32.com,Europe
CMP03858,DataTech,South Korea,Daejeon,2010,12,2241993,Blue Prism (SS&C),Yes,Yes,Yes,No,0.005,10,Aerospace & Defense,https://www.datatech.com,Asia-Pacific
CMP03859,Atlas Intelligence,Switzerland,Basel,2018,219,79039894,Rocketbot,Yes,Yes,Yes,Yes,0.01,321,Construction & Engineering,https://www.atlasintelligence.com,Europe
CMP03860,LogicQuantum96,Nigeria,Lagos,2014,7,1000000,Jidoka RPA,Yes,Partial,Yes,Yes,0.021,48,Automotive,https://www.logicquantum96.com,Africa
CMP03861,Eclipse DataBot68,Austria,Linz,2001,209,129015398,OpenBots,No,No,No,Yes,0.002,1267,Media & Entertainment,https://www.eclipsedatabot68.com,Europe
CMP03862,Prime Flow47,South Korea,Daejeon,1999,65,15962133,Automation Anywhere,Yes,Yes,Yes,No,0.038,203,Government & Public Sector,https://www.primeflow47.com,Asia-Pacific
CMP03863,Signal Robotics,France,Nice,2016,5,1071788,MuleSoft RPA,No,Yes,No,No,0.003,32,Oil & Gas,https://www.signalrobotics.com,Europe
CMP03864,Crest Cybernetic12,United Kingdom,Cambridge,1992,352,71272923,Kofax RPA,Yes,Partial,Yes,Yes,0.006,272,Construction & Engineering,https://www.crestcybernetic12.com,Europe
CMP03865,Titan SmartProcess43,Germany,Cologne,2013,178,86594599,Appian,Partial,Yes,Yes,No,0.003,484,Hospitality & Travel,https://www.titansmartprocess43.com,Europe
CMP03866,AGGroup19,India,Hyderabad,2010,17,3482563,Power Automate,Yes,Yes,No,No,0.018,6,Banking & Financial Services,https://www.aggroup19.com,Asia-Pacific
CMP03867,Blue BotSphere59,France,Lyon,1997,107,82479050,RoboTask,Yes,Partial,Yes,Yes,0.004,416,Education,https://www.bluebotsphere59.com,Europe
CMP03868,DigitalCogni92,Israel,Jerusalem,2016,29,2300111,NICE Robotic Automation,Yes,Yes,Yes,No,0.064,1,Healthcare & Pharmaceuticals,https://www.digitalcogni92.com,Middle East
CMP03869,Zenith Neural16,Kenya,Mombasa,2023,5,1000000,EdgeVerve AssistEdge,Partial,No,Yes,No,0.039,39,Telecommunications,https://www.zenithneural16.com,Africa
CMP03870,Zenith FlowMind,Singapore,Singapore,2017,55,2919439,Softomotive,Yes,No,Yes,Yes,0.005,18,Oil & Gas,https://www.zenithflowmind.com,Asia-Pacific
CMP03871,OmegaDigital95,India,Delhi,2016,43,4187439,WorkFusion,No,Yes,No,No,0.018,35,Telecommunications,https://www.omegadigital95.com,Asia-Pacific
CMP03872,Unity CogniFlow,Philippines,Quezon City,2005,13,1000000,Contextor,Yes,Yes,Yes,Yes,0.002,4,Manufacturing,https://www.unitycogniflow.com,Asia-Pacific
CMP03873,Delta Works86,Poland,Krakow,1986,224,242590749,Cognizant RPA,Yes,No,No,Yes,0.087,2753,Energy & Utilities,https://www.deltaworks86.com,Europe
CMP03874,Nova LogicWorks,Singapore,Singapore,2019,5,1000000,Contextor,Yes,Yes,Yes,Yes,0.057,16,Banking & Financial Services,https://www.novalogicworks.com,Asia-Pacific
CMP03875,TechBright,Saudi Arabia,Riyadh,2016,7,1000000,AutomationEdge,Yes,Yes,No,Yes,0.052,40,Agriculture & Food Processing,https://www.techbright.com,Middle East
CMP03876,MCSolutions93,Bahrain,Manama,2012,31,6793004,HelpSystems Automate,Yes,No,No,Yes,0.082,37,Energy & Utilities,https://www.mcsolutions93.com,Middle East
CMP03877,Eclipse Neural,Singapore,Singapore,2003,6,1000000,Kofax RPA,Yes,Yes,No,Yes,0.349,14,Retail & E-Commerce,https://www.eclipseneural.com,Asia-Pacific
CMP03878,Atlas CogniFlow,India,Noida,2007,51,5547386,EdgeVerve AssistEdge,Partial,Yes,No,No,0.001,28,Hospitality & Travel,https://www.atlascogniflow.com,Asia-Pacific
CMP03879,EAAI,Saudi Arabia,Jeddah,2019,5,1000000,Rocketbot,Partial,Yes,Yes,Yes,0.001,36,Agriculture & Food Processing,https://www.eaai.com,Middle East
CMP03880,EICLabs,Japan,Nagoya,2016,124,46795757,MuleSoft RPA,Partial,No,No,No,0.036,398,Government & Public Sector,https://www.eiclabs.com,Asia-Pacific
CMP03881,GMABot,United Kingdom,Leeds,2021,7,1000000,Jacada,Yes,Yes,No,Yes,0.003,36,Education,https://www.gmabot.com,Europe
CMP03882,WaveGate49,Brazil,Belo Horizonte,2015,5,1000000,MuleSoft RPA,Yes,Yes,No,No,0.008,15,Oil & Gas,https://www.wavegate49.com,South America
CMP03883,Quantum IntelliBot,Peru,Cusco,2011,17,1930183,WorkFusion,No,Yes,Yes,No,0.003,8,Government & Public Sector,https://www.quantumintellibot.com,South America
CMP03884,DigitalSwift99,Brazil,Porto Alegre,2015,48,4898762,Botpath,Yes,No,No,Yes,0.005,45,Construction & Engineering,https://www.digitalswift99.com,South America
CMP03885,Stellar SmartProcess,United States,Minneapolis,2008,51,8146925,NICE Robotic Automation,Yes,Yes,Yes,Yes,0.005,19,Automotive,https://www.stellarsmartprocess.com,North America
CMP03886,Proactive DataBot,Australia,Adelaide,2020,20,1090695,RoboTask,Yes,No,Yes,Yes,0.002,44,Mining & Metals,https://www.proactivedatabot.com,Asia-Pacific
CMP03887,Vertex Cyber95,China,Wuhan,2002,27,7376224,Contextor,Yes,Yes,Yes,Yes,0.074,20,Construction & Engineering,https://www.vertexcyber95.com,Asia-Pacific
CMP03888,CraftIntelli,United Kingdom,Manchester,2020,333,43686244,Contextor,Yes,Yes,Yes,Yes,0.016,410,Agriculture & Food Processing,https://www.craftintelli.com,Europe
CMP03889,ANAI,Canada,Montreal,2021,266,72379612,Hansight RPA,Partial,Yes,Yes,Yes,0.045,399,Hospitality & Travel,https://www.anai.com,North America
CMP03890,Logic BrainStorm AI,India,Bangalore,2015,214,72682611,VisualCron,Yes,Yes,Yes,Yes,0.004,160,Insurance,https://www.logicbrainstormai.com,Asia-Pacific
CMP03891,DCCSolutions,United States,Boston,2017,66,8932502,AntWorks,Yes,No,Yes,No,0.058,1,FMCG & Consumer Goods,https://www.dccsolutions.com,North America
CMP03892,MetaEdge,Japan,Fukuoka,2011,35,5126548,Blue Prism (SS&C),Yes,Yes,No,Yes,0.009,36,Automotive,https://www.metaedge.com,Asia-Pacific
CMP03893,Stratos AutoDynamics,Poland,Krakow,2021,37,4571079,Winautomation,Yes,No,No,Yes,0.002,31,Insurance,https://www.stratosautodynamics.com,Europe
CMP03894,FlowLink68,Netherlands,Eindhoven,2013,36,5508751,Contextor,Yes,Partial,Yes,Yes,0.014,14,Education,https://www.flowlink68.com,Europe
CMP03895,RACorp,Colombia,Medellin,2017,15,2420342,OpenBots,Yes,Partial,No,No,0.008,42,Oil & Gas,https://www.racorp.com,South America
CMP03896,VertexData,Saudi Arabia,Medina,2012,19,1386620,WorkFusion,Partial,Yes,Yes,No,0.017,34,Healthcare & Pharmaceuticals,https://www.vertexdata.com,Middle East
CMP03897,CAEAI,India,Gurugram,2014,5,1000000,Softomotive,Yes,Partial,No,Yes,0.062,22,Technology & IT Services,https://www.caeai.com,Asia-Pacific
CMP03898,Vortex IntelliFlow,Taiwan,Tainan,2017,183,57264063,Kofax RPA,Partial,Partial,No,No,0.039,427,Media & Entertainment,https://www.vortexintelliflow.com,Asia-Pacific
CMP03899,Kinetic RoboMind,India,Hyderabad,2015,9,1000000,SAP iRPA,Yes,No,Yes,Yes,0.032,19,Transportation & Logistics,https://www.kineticrobomind.com,Asia-Pacific
CMP03900,Catalyst Cybernetic9,United States,Portland,2020,9,1000000,Winautomation,Yes,Yes,Yes,No,0.006,35,FMCG & Consumer Goods,https://www.catalystcybernetic9.com,North America
CMP03901,CyberOmega,Kenya,Kisumu,2019,42,1377879,Datamatics Truzo,Yes,Partial,No,No,0.046,2,Technology & IT Services,https://www.cyberomega.com,Africa
CMP03902,EdgeClear,India,Mumbai,2019,36,1979866,Softomotive,Yes,Partial,Yes,No,0.003,19,Education,https://www.edgeclear.com,Asia-Pacific
CMP03903,Intelligent AutoPilot75,Ireland,Galway,2016,9,1276917,Blue Prism (SS&C),Yes,Partial,Yes,Yes,0.009,18,Agriculture & Food Processing,https://www.intelligentautopilot75.com,Europe
CMP03904,Advanced CogniFlow28,Taiwan,Tainan,2016,294,149399437,AntWorks,Yes,Partial,Yes,Yes,0.003,2433,Nonprofit & NGO,https://www.advancedcogniflow28.com,Asia-Pacific
CMP03905,DockRobo,Brazil,Curitiba,2005,11,2656029,Rocketbot,Yes,Partial,No,No,0.028,10,Media & Entertainment,https://www.dockrobo.com,South America
CMP03906,NetMeta2,Netherlands,Eindhoven,2011,98,10855120,Wipro HOLMES,Yes,Partial,Yes,Yes,0.034,416,Hospitality & Travel,https://www.netmeta2.com,Europe
CMP03907,TechClear,Brazil,Curitiba,2014,7,1000000,Rocketbot,Yes,Yes,Yes,Yes,0.002,35,Retail & E-Commerce,https://www.techclear.com,South America
CMP03908,Logic Cognitive,United Kingdom,Leeds,2022,79,5767834,AutoHotkey Enterprise,Yes,Yes,Yes,Yes,0.004,7,Real Estate,https://www.logiccognitive.com,Europe
CMP03909,Uplift LogicWorks,Ireland,Dublin,2000,487,174888569,Contextor,Yes,Yes,Yes,Yes,0.154,1423,Nonprofit & NGO,https://www.upliftlogicworks.com,Europe
CMP03910,Nexus BrainStorm AI,United States,San Jose,2003,47,12245497,WorkFusion,Yes,Yes,Yes,Yes,0.149,271,FMCG & Consumer Goods,https://www.nexusbrainstormai.com,North America
CMP03911,Horizon FlowMind,Italy,Florence,2000,250,49952516,Robocorp,Yes,Yes,No,No,0.019,321,Technology & IT Services,https://www.horizonflowmind.com,Europe
CMP03912,Universal Cyber,South Africa,Cape Town,2024,5,1000000,Infosys Nia,Partial,Yes,Yes,Yes,0.156,8,Media & Entertainment,https://www.universalcyber.com,Africa
CMP03913,Summit Automations44,Israel,Tel Aviv,1987,29,10700273,UiPath,Partial,Yes,No,Yes,0.21,457,Life Sciences,https://www.summitautomations44.com,Middle East
CMP03914,Atlas Solutions,United States,Phoenix,2010,100,15442245,Contextor,Partial,Yes,Yes,Yes,0.006,359,Education,https://www.atlassolutions.com,North America
CMP03915,Titan Mind12,United States,Phoenix,2016,878,485409602,EdgeVerve AssistEdge,Yes,Yes,Yes,Yes,0.011,2014,Healthcare & Pharmaceuticals,https://www.titanmind12.com,North America
CMP03916,TechRapid,China,Shanghai,2014,10,1000000,Automation Anywhere,Partial,Yes,Yes,Yes,0.05,13,FMCG & Consumer Goods,https://www.techrapid.com,Asia-Pacific
CMP03917,LogicCore,United States,Austin,2012,60,4118360,Softomotive,Yes,Yes,No,Yes,0.058,39,Insurance,https://www.logiccore.com,North America
CMP03918,IntelliOmega,United States,Denver,2016,18,1670765,VisualCron,Yes,Yes,Yes,Yes,0.022,28,Education,https://www.intelliomega.com,North America
CMP03919,Signal BotSphere,Italy,Florence,2018,5,1000000,WorkFusion,Partial,Yes,No,Yes,0.013,16,Aerospace & Defense,https://www.signalbotsphere.com,Europe
CMP03920,CICorp,South Korea,Busan,2017,8,1000000,Laiye,Yes,Yes,Yes,Yes,0.318,21,Healthcare & Pharmaceuticals,https://www.cicorp.com,Asia-Pacific
CMP03921,VertexDock,Sweden,Malmo,2005,190,48271170,Laiye,Yes,No,Yes,Yes,0.001,259,Healthcare & Pharmaceuticals,https://www.vertexdock.com,Europe
CMP03922,AICSolutions,Israel,Haifa,2000,8,1921810,Rocketbot,Yes,Partial,Yes,No,0.024,4,Aerospace & Defense,https://www.aicsolutions.com,Middle East
CMP03923,PrimeSmart71,Singapore,Singapore,2016,111,26191488,Power Automate,Yes,No,Yes,Yes,0.01,411,Energy & Utilities,https://www.primesmart71.com,Asia-Pacific
CMP03924,Core LogicWorks28,Canada,Ottawa,2015,13,1368488,Cognizant RPA,Partial,Yes,Yes,Yes,0.601,20,Real Estate,https://www.corelogicworks28.com,North America
CMP03925,Proactive Neural,United States,Phoenix,2006,72,5623579,Infosys Nia,Partial,No,Yes,No,0.001,19,Healthcare & Pharmaceuticals,https://www.proactiveneural.com,North America
CMP03926,FlowBot83,Italy,Bologna,2022,383,146123993,AutoHotkey Enterprise,Yes,No,Yes,Yes,0.001,739,Energy & Utilities,https://www.flowbot83.com,Europe
CMP03927,CyberRobo58,China,Suzhou,2022,116,50148862,AntWorks,Yes,Yes,No,Yes,0.005,375,Media & Entertainment,https://www.cyberrobo58.com,Asia-Pacific
CMP03928,Matrix Mind,Brazil,Sao Paulo,2016,121,59161512,Hansight RPA,Yes,Yes,Yes,Yes,0.02,378,Legal Services,https://www.matrixmind.com,South America
CMP03929,CMEAI,Sweden,Malmo,2011,752,456160705,Automation Anywhere,Yes,Yes,No,Yes,0.013,2394,Mining & Metals,https://www.cmeai.com,Europe
CMP03930,Prism Tech63,India,Mumbai,2018,127,50097836,VisualCron,Yes,Yes,No,Yes,0.02,246,Hospitality & Travel,https://www.prismtech63.com,Asia-Pacific
CMP03931,Crest Cybernetic51,United Kingdom,Manchester,2016,14,2230746,AntWorks,Yes,Partial,Yes,No,0.002,27,Government & Public Sector,https://www.crestcybernetic51.com,Europe
CMP03932,Titan Cybernetic,Taiwan,Taichung,2015,60,5363257,MuleSoft RPA,Yes,No,No,Yes,0.283,44,Insurance,https://www.titancybernetic.com,Asia-Pacific
CMP03933,Genesis CognitiveTech,Ireland,Limerick,2010,221,93389999,Appian,Yes,Yes,No,Yes,0.003,23,Media & Entertainment,https://www.genesiscognitivetech.com,Europe
CMP03934,IntelliDigital,United Arab Emirates,Sharjah,2021,36,5225226,Contextor,Yes,Yes,No,Yes,0.005,11,Nonprofit & NGO,https://www.intellidigital.com,Middle East
CMP03935,DataGate,Singapore,Singapore,2016,222,80338976,Datamatics Truzo,Yes,Partial,No,Yes,0.011,109,Agriculture & Food Processing,https://www.datagate.com,Asia-Pacific
CMP03936,Synergy IntelliBot83,Italy,Florence,2018,96,10639542,Jacada,Yes,Yes,Yes,Yes,0.064,84,Oil & Gas,https://www.synergyintellibot83.com,Europe
CMP03937,Vortex Workforce,United States,Phoenix,1993,66,9272429,Wipro HOLMES,Partial,Yes,No,Yes,0.015,29,Government & Public Sector,https://www.vortexworkforce.com,North America
CMP03938,Vertex IntelliProcess,India,Gurugram,2014,125,73169481,UiPath,Yes,Yes,No,Yes,0.001,84,Aerospace & Defense,https://www.vertexintelliprocess.com,Asia-Pacific
CMP03939,AutoBright,India,Kolkata,2011,39,7509665,OpenBots,Yes,Yes,No,Yes,0.008,26,Chemical & Materials,https://www.autobright.com,Asia-Pacific
CMP03940,Zephyr AutoMate,United States,Los Angeles,2015,85,12276369,Contextor,Partial,No,No,Yes,0.016,83,Professional Services & Consulting,https://www.zephyrautomate.com,North America
CMP03941,Titan Mind52,France,Strasbourg,2016,56,7453704,Kofax RPA,Yes,Yes,No,Yes,0.007,28,Education,https://www.titanmind52.com,Europe
CMP03942,Digital Technologies26,South Korea,Daejeon,2024,54,3865439,Jacada,Yes,Yes,No,Yes,0.02,44,Government & Public Sector,https://www.digitaltechnologies26.com,Asia-Pacific
CMP03943,BrightRapid34,United States,Houston,2015,445,171926375,OpenBots,Yes,Yes,Yes,Yes,0.117,2899,Real Estate,https://www.brightrapid34.com,North America
CMP03944,DockSync,Brazil,Belo Horizonte,2012,116,66163180,Robocorp,Yes,Partial,Yes,No,0.035,378,Education,https://www.docksync.com,South America
CMP03945,Meridian AutoSys73,Singapore,Singapore,2008,165,88844784,RoboTask,No,Yes,Yes,Yes,0.133,285,Transportation & Logistics,https://www.meridianautosys73.com,Asia-Pacific
CMP03946,Optima RoboFlow,United Kingdom,Cambridge,2013,35,5217404,Cognizant RPA,Yes,Partial,Yes,Yes,0.023,39,Construction & Engineering,https://www.optimaroboflow.com,Europe
CMP03947,Uplift Automations,United Kingdom,Bristol,2014,60,9980794,Power Automate,No,Yes,Yes,Yes,0.196,28,FMCG & Consumer Goods,https://www.upliftautomations.com,Europe
CMP03948,Eclipse ProcessPro80,United States,Washington,2014,24,3923702,Infosys Nia,Yes,Partial,No,No,0.001,10,Real Estate,https://www.eclipseprocesspro80.com,North America
CMP03949,Frontier Flow79,United States,Washington,2016,172,79493121,Blue Prism (SS&C),Yes,No,Yes,Yes,0.006,231,Government & Public Sector,https://www.frontierflow79.com,North America
CMP03950,Prism IntelliBot5,Saudi Arabia,Mecca,2017,17,2987706,Winautomation,No,Yes,Yes,Yes,0.002,21,Oil & Gas,https://www.prismintellibot5.com,Middle East
CMP03951,Summit Tech88,India,Bangalore,2021,24,2035124,Pega Platform,Partial,Yes,No,Yes,0.042,31,Transportation & Logistics,https://www.summittech88.com,Asia-Pacific
CMP03952,LinkDigital,Japan,Osaka,2001,272,144956222,TCS BaNCS RPA,No,Yes,No,Yes,0.001,2849,Mining & Metals,https://www.linkdigital.com,Asia-Pacific
CMP03953,Emergent AutoMate87,United Arab Emirates,Dubai,2011,26,5764673,Contextor,Yes,No,No,Yes,0.002,43,Banking & Financial Services,https://www.emergentautomate87.com,Middle East
CMP03954,Unity Automation2,United States,Dallas,2010,58,3687266,Jacada,Yes,Yes,Yes,Yes,0.08,40,Media & Entertainment,https://www.unityautomation2.com,North America
CMP03955,Synergy Automations13,Japan,Sapporo,2013,106,52079318,RoboTask,No,Yes,Yes,Yes,0.007,204,Government & Public Sector,https://www.synergyautomations13.com,Asia-Pacific
CMP03956,DigitalSmart,China,Beijing,2020,20,2454474,MuleSoft RPA,Yes,Yes,Yes,Yes,0.003,42,Technology & IT Services,https://www.digitalsmart.com,Asia-Pacific
CMP03957,BasePrime,Singapore,Singapore,2019,221,113677319,OpenBots,Yes,Yes,Yes,Yes,0.01,2891,Media & Entertainment,https://www.baseprime.com,Asia-Pacific
CMP03958,IALabs,United States,Portland,2009,41,8650294,Rocketbot,Yes,Yes,Yes,Yes,0.01,21,Transportation & Logistics,https://www.ialabs.com,North America
CMP03959,Infinity Logic31,France,Toulouse,2017,20,2260667,Wipro HOLMES,Partial,Yes,No,Yes,0.011,11,Aerospace & Defense,https://www.infinitylogic31.com,Europe
CMP03960,Core LogicWorks74,France,Strasbourg,2016,22,2020856,Jacada,Yes,Yes,Yes,Yes,0.004,17,Education,https://www.corelogicworks74.com,Europe
CMP03961,Spark CognitiveFlow32,Switzerland,Bern,2017,20,3175721,Rocketbot,Partial,No,Yes,Yes,0.11,32,Education,https://www.sparkcognitiveflow32.com,Europe
CMP03962,Zephyr Neural,Singapore,Singapore,2023,37,4541440,Botpath,Yes,Yes,Yes,Yes,0.001,29,Construction & Engineering,https://www.zephyrneural.com,Asia-Pacific
